40.70 , -2.04 , -1.00
40.80 , -2.04 , -1.00
40.90 , -2.04 , -3.00
41.00 , -2.04 , -5.00
41.10 , -2.04 , -6.00
41.20 , -2.04 , -7.00
41.30 , -2.04 , -7.00
41.40 , -2.04 , -8.00
41.50 , -2.04 , -9.00
41.60 , -2.04 , -10.00
41.70 , -2.04 , -12.00
41.80 , -2.04 , -15.00
41.90 , -2.04 , -17.00
42.00 , -2.04 , -19.00
42.10 , -2.04 , -21.00
42.20 , -2.04 , -22.00
42.30 , -2.04 , -24.00
42.40 , -2.04 , -26.00
42.50 , -2.04 , -27.00
42.60 , -2.04 , -27.00
42.70 , -2.04 , -27.00
42.80 , -2.04 , -27.00
42.90 , -2.04 , -27.00
43.00 , -2.04 , -26.00
43.10 , -2.04 , -25.00
43.20 , -2.04 , -24.00
43.30 , -2.04 , -22.00
43.40 , -2.04 , -19.00
43.50 , -2.04 , -17.00
43.60 , -2.04 , -15.00
43.70 , -2.04 , -13.00
43.80 , -2.04 , -13.00
43.90 , -2.04 , -13.00
44.00 , -2.04 , -12.00
44.10 , -2.04 , -12.00
44.20 , -2.04 , -12.00
44.30 , -2.04 , -12.00
44.40 , -2.04 , -10.00
44.50 , -2.04 , -10.00
44.60 , -2.04 , -11.00
44.70 , -2.04 , -11.00
44.80 , -2.04 , -12.00
44.90 , -2.04 , -14.00
45.00 , -2.04 , -15.00
45.10 , -2.04 , -18.00
45.20 , -2.04 , -20.00
45.30 , -2.04 , -22.00
45.40 , -2.04 , -21.00
45.50 , -2.04 , -22.00
45.60 , -2.04 , -25.00
45.70 , -2.04 , -26.00
45.80 , -2.04 , -27.00
45.90 , -2.04 , -28.00
46.00 , -2.04 , -26.00
46.10 , -2.04 , -25.00
46.20 , -2.04 , -25.00
46.30 , -2.04 , -24.00
46.40 , -2.04 , -22.00
46.50 , -2.04 , -20.00
46.60 , -2.04 , -20.00
46.70 , -2.04 , -21.00
46.80 , -2.04 , -19.00
46.90 , -2.04 , -20.00
47.00 , -2.04 , -20.00
47.10 , -2.04 , -20.00
47.20 , -2.04 , -18.00
47.30 , -2.04 , -19.00
47.40 , -2.04 , -21.00
47.50 , -2.04 , -20.00
47.60 , -2.04 , -21.00
47.70 , 2.04 , 34.00
47.80 , 2.04 , 31.00
47.90 , 2.04 , 34.00
48.00 , 2.04 , 36.00
48.10 , 2.04 , 37.00
48.20 , 2.04 , 37.00
48.30 , 2.04 , 36.00
48.40 , 2.04 , 34.00
48.50 , 2.04 , 32.00
48.60 , 2.04 , 31.00
48.70 , 2.04 , 30.00
48.80 , 2.04 , 30.00
48.90 , 2.04 , 27.00
49.00 , 2.04 , 25.00
49.10 , 2.04 , 26.00
49.20 , 2.04 , 26.00
49.30 , 2.04 , 26.00
49.40 , 2.04 , 28.00
49.50 , 2.04 , 30.00
49.60 , 2.04 , 31.00
49.70 , 2.04 , 33.00
49.80 , 2.04 , 34.00
49.90 , 2.04 , 34.00
50.00 , 2.04 , 34.00
50.10 , 2.04 , 35.00
50.20 , 2.04 , 34.00
50.30 , 2.04 , 33.00
50.40 , 2.04 , 32.00
50.50 , 2.04 , 31.00
50.60 , 2.04 , 28.00
50.70 , 2.04 , 27.00
50.80 , 2.04 , 24.00
50.90 , 2.04 , 24.00
51.00 , 2.04 , 25.00
51.10 , 2.04 , 24.00
51.20 , 2.04 , 24.00
51.30 , 2.04 , 24.00
51.40 , 2.04 , 24.00
51.50 , 2.04 , 25.00
51.60 , 2.04 , 26.00
51.70 , 2.04 , 26.00
51.80 , 2.04 , 28.00
51.90 , 2.04 , 31.00
52.00 , 2.04 , 32.00
52.10 , 2.04 , 33.00
52.20 , 2.04 , 32.00
52.30 , 2.04 , 33.00
52.40 , 2.04 , 33.00
52.50 , 2.04 , 32.00
52.60 , 2.04 , 30.00
52.70 , 2.04 , 28.00
52.80 , 2.04 , 27.00
52.90 , 2.04 , 27.00
53.00 , 2.04 , 28.00
53.10 , 2.04 , 29.00
53.20 , 2.04 , 32.00
53.30 , 2.04 , 33.00
53.40 , 2.04 , 32.00
53.50 , 2.04 , 33.00
53.60 , 2.04 , 34.00
53.70 , 2.04 , 35.00
53.80 , 2.04 , 36.00
53.90 , 2.04 , 34.00
54.00 , 2.04 , 32.00
54.10 , 2.04 , 31.00
54.20 , 2.04 , 30.00
54.30 , 2.04 , 30.00
54.40 , 2.04 , 28.00
54.50 , 2.04 , 27.00
54.60 , 2.04 , 25.00
54.70 , 2.04 , 26.00
54.80 , 2.04 , 27.00
54.90 , 2.04 , 27.00
55.00 , 2.04 , 28.00
55.10 , 2.04 , 27.00
55.20 , 2.04 , 26.00
55.30 , 2.04 , 25.00
55.40 , 2.04 , 23.00
55.50 , 2.04 , 22.00
55.60 , 2.04 , 22.00
55.70 , 2.04 , 24.00
55.80 , 2.04 , 27.00
